precinct_key,district_num,area_weight,county,countyfp20
DEARBORN,27,0.000000000000,Dearborn,029
DEARBORN,42,0.000000000000,Dearborn,029
DEARBORN,43,1.000000000000,Dearborn,029
DECATUR,41,0.000000000000,Decatur,031
DECATUR,42,1.000000000000,Decatur,031
DELAWARE,17,0.000000000000,Delaware,035
DELAWARE,19,0.000000000000,Delaware,035
DELAWARE,25,0.000000000000,Delaware,035
DELAWARE,26,1.000000000000,Delaware,035
DELAWARE,27,0.000000000000,Delaware,035
DUBOIS,39,0.000000000000,Dubois,037
DUBOIS,44,0.000000000000,Dubois,037
DUBOIS,48,1.000000000000,Dubois,037
DUBOIS,50,0.000000000000,Dubois,037
ELKHART,9,0.268674348031,Elkhart,039
ELKHART,11,0.201476448259,Elkhart,039
ELKHART,12,0.529849203710,Elkhart,039
ELKHART,13,0.000000000000,Elkhart,039
FAYETTE,27,0.000000000000,Fayette,041
FAYETTE,42,1.000000000000,Fayette,041
FLOYD,45,0.058219228137,Floyd,043
FLOYD,47,0.941780771863,Floyd,043
FOUNTAIN,23,1.000000000000,Fountain,045
FRANKLIN,27,0.518371029287,Franklin,047
FRANKLIN,42,0.481628970713,Franklin,047
FRANKLIN,43,0.000000000000,Franklin,047
FULTON,5,0.000000006841,Fulton,049
FULTON,8,0.000000000000,Fulton,049
FULTON,17,0.000000000000,Fulton,049
FULTON,18,0.999999993159,Fulton,049
GIBSON,39,0.000036767303,Gibson,051
GIBSON,48,0.999963232697,Gibson,051
GIBSON,49,0.000000000000,Gibson,051
GIBSON,50,0.000000000000,Gibson,051
GRANT,17,0.999999968573,Grant,053
GRANT,18,0.000000031427,Grant,053
GRANT,19,0.000000000000,Grant,053
GRANT,21,0.000000000000,Grant,053
GRANT,25,0.000000000000,Grant,053
GRANT,26,0.000000000000,Grant,053
GREENE,38,0.000000000000,Greene,055
GREENE,39,1.000000000000,Greene,055
GREENE,40,0.000000000000,Greene,055
GREENE,44,0.000000000000,Greene,055
HAMILTON,7,0.000000000000,Hamilton,057
HAMILTON,20,0.341879069861,Hamilton,057
HAMILTON,21,0.259352696951,Hamilton,057
HAMILTON,25,0.203938329869,Hamilton,057
HAMILTON,28,0.000000003435,Hamilton,057
HAMILTON,29,0.067250813047,Hamilton,057
HAMILTON,30,0.000000000000,Hamilton,057
HAMILTON,31,0.127579086837,Hamilton,057
HANCOCK,25,0.000000000000,Hancock,059
HANCOCK,27,0.000000000000,Hancock,059
HANCOCK,28,0.999999992332,Hancock,059
HANCOCK,31,0.000000000000,Hancock,059
HANCOCK,32,0.000000000000,Hancock,059
HANCOCK,34,0.000000007668,Hancock,059
HANCOCK,42,0.000000000000,Hancock,059
HARRISON,47,0.999999999861,Harrison,061
HARRISON,48,0.000000000139,Harrison,061
HENDRICKS,7,0.301209329060,Hendricks,063
HENDRICKS,24,0.490218304373,Hendricks,063
HENDRICKS,29,0.000000000000,Hendricks,063
HENDRICKS,35,0.208572366567,Hendricks,063
HENDRICKS,37,0.000000000000,Hendricks,063
HENRY,25,0.000000000000,Henry,065
HENRY,26,0.000000002232,Henry,065
HENRY,27,0.999999997768,Henry,065
HENRY,28,0.000000000000,Henry,065
HENRY,42,0.000000000000,Henry,065
HOWARD,7,0.000000000000,Howard,067
HOWARD,17,0.000000000000,Howard,067
HOWARD,18,0.689815665013,Howard,067
HOWARD,21,0.310184334987,Howard,067
HOWARD,22,0.000000000000,Howard,067
HUNTINGTON,16,0.000000000000,Huntington,069
HUNTINGTON,17,1.000000000000,Huntington,069
HUNTINGTON,19,0.000000000000,Huntington,069
JACKSON,41,0.000000000000,Jackson,071
JACKSON,42,0.000000000000,Jackson,071
JACKSON,43,0.000000000000,Jackson,071
JACKSON,44,1.000000000000,Jackson,071
JACKSON,47,0.000000000000,Jackson,071
JASPER,5,0.498634146413,Jasper,073
JASPER,6,0.501365853587,Jasper,073
JASPER,8,0.000000000000,Jasper,073
JAY,19,1.000000000000,Jay,075
JAY,26,0.000000000000,Jay,075
JEFFERSON,42,0.000000000000,Jefferson,077
JEFFERSON,43,1.000000000000,Jefferson,077
JEFFERSON,45,0.000000000000,Jefferson,077
JENNINGS,41,0.000000000000,Jennings,079
JENNINGS,42,0.462173320431,Jennings,079
JENNINGS,43,0.537826679569,Jennings,079
JENNINGS,44,0.000000000000,Jennings,079
JOHNSON,28,0.000000000000,Johnson,081
JOHNSON,32,0.153612461234,Johnson,081
JOHNSON,36,0.028849978430,Johnson,081
JOHNSON,37,0.355410494278,Johnson,081
JOHNSON,41,0.462127066058,Johnson,081
JOHNSON,42,0.000000000000,Johnson,081
JOHNSON,44,0.000000000000,Johnson,081
KNOX,39,0.999975674342,Knox,083
KNOX,48,0.000024325658,Knox,083
KOSCIUSKO,8,0.000000000000,Kosciusko,085
KOSCIUSKO,9,0.495813345278,Kosciusko,085
KOSCIUSKO,13,0.000000000000,Kosciusko,085
KOSCIUSKO,16,0.000000000000,Kosciusko,085
KOSCIUSKO,17,0.000000000000,Kosciusko,085
KOSCIUSKO,18,0.504186654722,Kosciusko,085
LAPORTE,4,0.149372486329,LaPorte,091
LAPORTE,5,0.000000000000,LaPorte,091
LAPORTE,8,0.850627513671,LaPorte,091
LAPORTE,10,0.000000000000,LaPorte,091
LAGRANGE,11,0.000000000000,Lagrange,087
LAGRANGE,12,0.000000000000,Lagrange,087
LAGRANGE,13,1.000000000000,Lagrange,087
LAKE,1,0.110404866622,Lake,089
LAKE,2,0.083884880636,Lake,089
LAKE,3,0.372712500304,Lake,089
LAKE,4,0.000000000000,Lake,089
LAKE,5,0.000013669673,Lake,089
LAKE,6,0.432984082765,Lake,089
LAWRENCE,39,0.000000000000,Lawrence,093
LAWRENCE,40,0.000000000000,Lawrence,093
LAWRENCE,44,1.000000000000,Lawrence,093
LAWRENCE,47,0.000000000000,Lawrence,093
MADISON,17,0.000000000000,Madison,095
MADISON,20,0.000000003452,Madison,095
MADISON,21,0.000000000000,Madison,095
MADISON,25,0.999999996548,Madison,095
MADISON,26,0.000000000000,Madison,095
MADISON,27,0.000000000000,Madison,095
MADISON,28,0.000000000000,Madison,095
MADISON,31,0.000000000000,Madison,095
MARION,7,0.000000000000,Marion,097
MARION,20,0.000000000000,Marion,097
MARION,24,0.000000000000,Marion,097
MARION,28,0.022091093158,Marion,097
MARION,29,0.083816347245,Marion,097
MARION,30,0.140316108372,Marion,097
MARION,31,0.037616205043,Marion,097
MARION,32,0.161859366565,Marion,097
MARION,33,0.089558317243,Marion,097
MARION,34,0.119294929476,Marion,097
MARION,35,0.147456095552,Marion,097
MARION,36,0.105866922669,Marion,097
MARION,37,0.000000000000,Marion,097
MARION,46,0.092124614676,Marion,097
MARSHALL,8,0.861705518471,Marshall,099
MARSHALL,9,0.138294481529,Marshall,099
MARSHALL,18,0.000000000000,Marshall,099
MARTIN,39,1.000000000000,Martin,101
MARTIN,44,0.000000000000,Martin,101
MARTIN,48,0.000000000000,Martin,101
MIAMI,17,0.000000000000,Miami,103
MIAMI,18,1.000000000000,Miami,103
MONROE,37,0.000000000000,Monroe,105
MONROE,39,0.000000050935,Monroe,105
MONROE,40,0.719511996372,Monroe,105
MONROE,44,0.280487952693,Monroe,105
MONTGOMERY,7,0.651818246604,Montgomery,107
MONTGOMERY,22,0.000000000000,Montgomery,107
MONTGOMERY,23,0.348181753396,Montgomery,107
MONTGOMERY,24,0.000000000000,Montgomery,107
MORGAN,24,0.000000000000,Morgan,109
MORGAN,35,0.000000000000,Morgan,109
MORGAN,37,1.000000000000,Morgan,109
MORGAN,40,0.000000000000,Morgan,109
MORGAN,44,0.000000000000,Morgan,109
NEWTON,6,1.000000000000,Newton,111
NOBLE,9,0.000000000747,Noble,113
NOBLE,13,0.999999999253,Noble,113
NOBLE,16,0.000000000000,Noble,113
OHIO,43,1.000000000000,Ohio,115
ORANGE,39,0.000000000000,Orange,117
ORANGE,44,1.000000000000,Orange,117
ORANGE,47,0.000000000000,Orange,117
ORANGE,48,0.000000000000,Orange,117
OWEN,37,0.477637555250,Owen,119
OWEN,38,0.000000013140,Owen,119
OWEN,39,0.522362431610,Owen,119
OWEN,40,0.000000000000,Owen,119
PARKE,23,1.000000000000,Parke,121
PARKE,24,0.000000000000,Parke,121
PARKE,38,0.000000000000,Parke,121
PERRY,48,1.000000000000,Perry,123
PIKE,39,0.000000000000,Pike,125
PIKE,48,1.000000000000,Pike,125
PIKE,50,0.000000000000,Pike,125
PORTER,3,0.000000057970,Porter,127
PORTER,4,0.477341883281,Porter,127
PORTER,5,0.522658058749,Porter,127
PORTER,6,0.000000000000,Porter,127
PORTER,8,0.000000000000,Porter,127
POSEY,48,0.000000000000,Posey,129
POSEY,49,1.000000000000,Posey,129
PULASKI,5,0.999999996752,Pulaski,131
PULASKI,8,0.000000003248,Pulaski,131
PULASKI,18,0.000000000000,Pulaski,131
PUTNAM,7,0.000000000000,Putnam,133
PUTNAM,23,0.000000000000,Putnam,133
PUTNAM,24,0.649295477019,Putnam,133
PUTNAM,37,0.350704522981,Putnam,133
PUTNAM,38,0.000000000000,Putnam,133
RANDOLPH,19,0.000000000000,Randolph,135
RANDOLPH,26,1.000000000000,Randolph,135
RANDOLPH,27,0.000000000000,Randolph,135
RIPLEY,27,0.000000000000,Ripley,137
RIPLEY,42,1.000000000000,Ripley,137
RIPLEY,43,0.000000000000,Ripley,137
RUSH,27,0.000000000000,Rush,139
RUSH,28,0.000000064221,Rush,139
RUSH,42,0.999999935779,Rush,139
SCOTT,43,1.000000000000,Scott,143
SCOTT,44,0.000000000000,Scott,143
SCOTT,45,0.000000000000,Scott,143
SCOTT,47,0.000000000000,Scott,143
SHELBY,28,0.397994942502,Shelby,145
SHELBY,32,0.000000000000,Shelby,145
SHELBY,41,0.000000000000,Shelby,145
SHELBY,42,0.602005057498,Shelby,145
SPENCER,48,1.000000000000,Spencer,147
SPENCER,50,0.000000000000,Spencer,147
ST. JOSEPH,8,0.234462430598,St. Joseph,141
ST. JOSEPH,9,0.215279649697,St. Joseph,141
ST. JOSEPH,10,0.425684459879,St. Joseph,141
ST. JOSEPH,11,0.124573459825,St. Joseph,141
ST. JOSEPH,12,0.000000000000,St. Joseph,141
STARKE,5,0.000000000000,Starke,149
STARKE,8,1.000000000000,Starke,149
STEUBEN,13,1.000000000000,Steuben,151
STEUBEN,14,0.000000000000,Steuben,151
SULLIVAN,38,0.174790063899,Sullivan,153
SULLIVAN,39,0.825209936101,Sullivan,153
SWITZERLAND,42,0.000000000000,Switzerland,155
SWITZERLAND,43,1.000000000000,Switzerland,155
TIPPECANOE,6,0.000000000000,Tippecanoe,157
TIPPECANOE,7,0.000000001005,Tippecanoe,157
TIPPECANOE,22,0.529894312118,Tippecanoe,157
TIPPECANOE,23,0.470105686877,Tippecanoe,157
TIPTON,7,0.000000000000,Tipton,159
TIPTON,17,0.000000000000,Tipton,159
TIPTON,18,0.000000000000,Tipton,159
TIPTON,21,1.000000000000,Tipton,159
TIPTON,25,0.000000000000,Tipton,159
UNION,27,1.000000000000,Union,161
UNION,42,0.000000000000,Union,161
VANDERBURGH,48,0.000000000000,Vanderburgh,163
VANDERBURGH,49,0.790483066467,Vanderburgh,163
VANDERBURGH,50,0.209516933533,Vanderburgh,163
VERMILLION,23,1.000000000000,Vermillion,165
VERMILLION,38,0.000000000000,Vermillion,165
VIGO,23,0.000000000000,Vigo,167
VIGO,38,1.000000000000,Vigo,167
VIGO,39,0.000000000000,Vigo,167
WABASH,16,0.000000000000,Wabash,169
WABASH,17,0.999999978115,Wabash,169
WABASH,18,0.000000021885,Wabash,169
WARREN,6,0.000000000000,Warren,171
WARREN,23,1.000000000000,Warren,171
WARRICK,48,0.000000000000,Warrick,173
WARRICK,49,0.000000000000,Warrick,173
WARRICK,50,1.000000000000,Warrick,173
WASHINGTON,43,0.000000000000,Washington,175
WASHINGTON,44,0.000000000000,Washington,175
WASHINGTON,45,0.000000000000,Washington,175
WASHINGTON,47,1.000000000000,Washington,175
WASHINGTON,48,0.000000000000,Washington,175
WAYNE,26,0.000000000000,Wayne,177
WAYNE,27,1.000000000000,Wayne,177
WAYNE,42,0.000000000000,Wayne,177
WELLS,14,0.000000000000,Wells,179
WELLS,17,0.000000000000,Wells,179
WELLS,19,1.000000000000,Wells,179
WHITE,5,0.999999994590,White,181
WHITE,6,0.000000000000,White,181
WHITE,18,0.000000000000,White,181
WHITE,22,0.000000000308,White,181
WHITE,23,0.000000005102,White,181
WHITLEY,9,0.000000000000,Whitley,183
WHITLEY,13,0.000000000000,Whitley,183
WHITLEY,16,1.000000000000,Whitley,183
WHITLEY,17,0.000000000000,Whitley,183
WHITLEY,18,0.000000000000,Whitley,183
